Assemblage_Name	0-2-55802	903755-2-55802	3-4-4235161	37995-4-4	0-6970143-8766201	2849177-4-4	0-0-1623177	4-4-6508988	6255315-2-0	0-3400593-2919511	0-2449061-0	1-4-5110253	0-5789448-0	0-0-9772892	9956787-4-2756911	7228681-0-2919511	0-2449061-619533	3-9016292-4	31521-0-1915721	7226126-4-5110253	3-3769701-4235161	1-4-8553830	31521-0-2919511	31521-0-6814207	0-6426389-0	1501149-4-5110253	0-0-4480251	1-4-7764614	3-6424460-4	1-9716831-4	3456374-5789448-0	0-0-2919511	0-0-1686374	0-0-1	5908880-4-5110253	0-0-6831034	8489349-4-5110253	1-4-4486312	1-9632173-5110253	0-2059690-2919511	3-1-0	684679-5970684-2919511	3-4-2148701	684679-2059690-2919511	9623708-4-4	0-6408436-0	0-6970143-0	0-0-9597446	1-4447922-4	0-2449061-9580409	1-4-9286973	1-3111725-5110253	0-2-8477869	0-0-8078170	8489349-4-2370404	5800100-0-2919511	0-4854421-0	1-4-2756911	5800100-9890951-2919511	1-4-4	2039781-5789448-0	8023073-0-2919511	4236483-0-2919511	31521-0-9013447	2571510-4-4	1-5972260-4	3-4-4	4627384-4-4	6128894-0-1686374	0-0-6354301	3-2865635-4	5912106-0-2919511	0-2-0	2007836-4-5110253	6041868-0-2919511	0-5923545-2919511
assemblage-956-115	0	0	0	0	0	0	0	0	0	37	0	108	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-375-787	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	62	0	36	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	148	0	0	0	0	0	45	0	0	18
assemblage-987-763	3	0	0	0	40	0	0	0	0	0	0	69	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	29	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	12
assemblage-300-862	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	7	0	0	0	258	12	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	17	0	12	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-532-763	0	0	0	0	0	0	0	0	0	0	0	30	8	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	255	16	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	19
assemblage-181-462	19	0	0	0	0	0	0	0	0	0	13	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	11	0	0	0	0	0	0	84	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	235	0	0	0	0	0	8	0	0	8
assemblage-943-371	0	0	0	0	0	0	0	0	0	0	0	109	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-866-109	0	0	0	0	0	0	0	0	0	0	0	45	3	0	0	0	0	0	0	14	0	0	9	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	13	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	18
assemblage-877-569	0	0	0	0	0	0	0	0	0	0	0	63	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	8
assemblage-877-568	0	0	0	0	0	0	0	0	0	0	0	55	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	9
assemblage-857-558	20	0	0	0	32	0	0	0	0	0	0	24	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	65	0	10	0	9	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	24
assemblage-510-208	0	0	0	0	0	0	0	0	0	0	0	75	10	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	4	0	184	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	16
assemblage-617-440	0	0	0	0	0	0	0	0	0	13	0	62	33	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	195	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	7	0	0	0	0	0	0	33
assemblage-881-672	76	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	7	0	0	48	0	0	0	114	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	23
assemblage-573-213	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	17	0	18	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	7	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	10
assemblage-637-432	0	0	0	0	0	0	0	0	0	27	0	72	13	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-698-780	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	216	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	14
assemblage-863-648	0	0	0	0	0	0	0	0	0	0	0	68	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	16
assemblage-871-116	0	0	0	0	0	0	0	0	0	0	0	62	46	0	0	0	0	0	0	37	0	0	39	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	24	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-239-219	0	0	0	0	0	0	0	0	0	0	0	106	26	0	0	0	0	0	0	0	0	5	40	0	0	0	0	0	0	0	0	165	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	40	0	0	0	0	0	0	10	0	10
assemblage-124-179	0	0	0	0	0	0	0	0	0	0	0	35	41	0	0	0	0	0	0	8	22	0	17	0	0	0	0	0	0	0	0	179	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	151	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	23
assemblage-961-129	0	0	0	0	0	0	0	0	0	0	0	14	40	0	0	23	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10
assemblage-867-659	0	0	0	0	47	0	0	0	0	0	0	14	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	18
assemblage-908-762	0	0	0	0	5	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	51	0	42	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	143	0	0	0	0	0	22	0	0	21
assemblage-781-955	0	0	0	0	0	0	0	0	0	0	0	5	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	369	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	5
assemblage-94-496	0	0	0	0	33	0	5	0	0	0	0	21	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	33	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	160	0	0	0	0	0	7	0	0	12
assemblage-816-142	0	0	25	0	0	0	0	0	0	0	0	14	112	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	21
assemblage-818-149	0	0	0	0	0	0	0	0	0	0	0	59	37	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	47	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	8
assemblage-963-905	0	0	0	22	0	38	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	10	0	0	16	0	41	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	8
assemblage-844-834	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	3	0	0	0	244	14	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	13	0	18	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-603-766	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	7	0	0	12	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-672-954	0	0	0	0	15	0	0	0	0	0	0	11	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	9
assemblage-104-483	0	0	0	0	25	0	17	0	0	0	0	26	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	42	0	0	0	0	0	0	45	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	10
assemblage-289-864	0	0	0	0	0	0	0	0	0	0	0	31	2	0	0	0	0	0	0	0	0	0	263	4	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	17	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-269-930	0	0	0	0	0	0	0	0	0	0	0	60	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	13
assemblage-176-112	18	0	0	0	15	0	0	0	0	0	0	66	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	12	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	6
assemblage-440-414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	11
assemblage-570-232	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-969-101	0	0	0	0	0	0	0	0	0	0	0	19	35	0	0	28	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9
assemblage-632-438	0	0	0	0	0	0	0	0	0	0	0	29	7	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	258	27	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	4
assemblage-754-596	0	0	0	0	0	0	0	0	0	0	0	27	63	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	87	0	0	0	0	0	7	0	0	0	0	0	48	0	0	21	12
assemblage-753-307	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	4	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-108-487	0	0	0	0	66	0	0	0	0	0	0	9	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	20
assemblage-843-805	0	0	0	0	0	0	0	0	0	0	0	26	11	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	249	16	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	9
assemblage-205-456	0	0	0	0	0	0	0	0	0	0	13	124	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	15
assemblage-719-315	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	346	0	0	0	0	0	0	0	0	0	10	0	17	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	6	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	11
assemblage-864-95	0	0	0	0	0	0	0	0	0	0	0	47	48	0	0	0	0	0	0	34	10	0	25	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	18	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-124-770	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	23	0	17	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	9	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	11
assemblage-180-470	34	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	35	0	0	0	0	0	0	167	15	0	0	0	0	44	0	0	10
assemblage-530-360	0	0	0	0	0	0	0	0	0	0	0	30	63	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	108	0	0	0	0	0	6	0	0	0	0	0	48	0	0	19	17
assemblage-855-123	0	0	0	0	0	0	0	0	0	0	0	45	12	0	0	0	0	0	0	8	0	0	7	0	0	0	0	0	0	0	0	180	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	11	14	0	0	131	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	1
assemblage-924-941	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	6	0	0	18	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-89-798	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	14	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
assemblage-408-809	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	58	0	35	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	169	0	0	0	4	0	24	0	0	14
assemblage-860-563	0	0	0	0	15	0	6	0	0	0	0	20	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	49	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	153	0	0	0	0	0	4	0	0	7
assemblage-968-844	43	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	22	0	0	0	0	0	0	165	16	0	0	0	0	39	0	0	12
assemblage-927-390	0	0	0	0	0	0	0	0	0	0	0	120	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	6	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-419-432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	15
assemblage-937-805	0	0	0	0	0	0	0	0	0	14	0	2	14	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	43	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	6
assemblage-141-138	0	0	0	0	0	0	0	0	0	0	0	8	72	0	0	0	0	0	0	0	10	0	52	0	0	0	0	0	0	0	0	212	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	7	0	0	66	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	9
assemblage-777-970	0	0	0	0	0	0	0	0	0	0	0	29	6	0	0	0	0	0	0	11	0	0	17	0	0	0	0	0	0	0	0	193	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	5	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	11
assemblage-767-570	0	0	0	0	0	0	0	0	0	0	0	28	84	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	15	0	0	0	0	112	0	0	0	0	0	13	0	0	0	0	0	30	0	0	15	4
assemblage-428-423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	15
assemblage-604-759	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	7	0	0	12	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-687-960	0	0	0	0	21	0	0	0	0	0	0	16	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	9
assemblage-181-106	0	0	0	0	9	0	0	0	0	0	0	94	15	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	78	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	5
assemblage-698-797	0	0	0	0	0	0	0	0	0	0	0	8	69	0	0	0	0	0	0	0	6	0	53	0	0	0	0	0	0	0	0	213	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	9	0	0	72	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	6
assemblage-906-831	0	0	25	0	8	0	0	0	0	0	0	8	98	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	9
