Assemblage_Name	1-1-1	1-0-0	2955365-151181-1	2-3-2	2-3-271943	2-3-1744175	1-7197121-1	2-3031856-271943	1673785-3-2	1-151181-7434256	1-151181-6296080	3-4-8423495	2-3-4033898	3034875-151181-1	1-7598623-1	6955843-3-2	4088006-4898762-1	2-3-8077019	2-3-1467683	0-0-4	0-0-2	6545030-151181-1	2-3-1889429	1-151181-1	1-1820601-1	1988674-151181-1	1-151181-3019041	1-9002263-1	4-4898762-1	2-3-6521304	1166586-3-2	1-6663545-0	6438944-151181-1	1-2-0	9673895-3-2	4-0-2436022	3-4-1383596	3-4-1	2-3-9699983	3-4-2894348	1-1434409-1	6329706-3-2	2-3-7889914	1-6120847-1
assemblage-687-960	84	0	0	172	6	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	16
assemblage-181-106	61	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	10	0	0	0	0	0	47	0	0	85	18	0	0	0	0	4
assemblage-698-797	0	0	0	151	13	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	8
assemblage-906-831	25	0	0	194	64	0	0	20	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-454-431	175	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	198	21	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2
assemblage-262-925	23	13	0	91	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	4
assemblage-848-504	0	35	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-831-161	24	0	0	189	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	11	0	0	8	0	0	0	0	0	11
assemblage-899-926	0	0	0	170	89	10	0	0	0	0	0	66	0	37	0	0	0	0	0	0	0	32	0	39	0	0	0	0	0	0	0	0	0	0	0	0	4	35	0	0	0	0	0	18
assemblage-756-597	0	0	0	137	0	0	0	0	0	0	0	85	0	0	0	0	0	0	115	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-971-933	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	15	0	0	47	0	0	0	0	137	0	0	0	0	0	0	19	0	243	0	0	0	0	0	1
assemblage-902-848	23	0	0	192	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	8	0	0	37	0	0	0	0	0	9
assemblage-897-916	0	0	0	152	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	14
assemblage-249-243	39	0	0	170	10	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	11	0	0	4	0	0	0	0	0	5
assemblage-572-227	0	0	0	84	0	0	0	0	0	0	0	24	0	0	0	0	0	0	9	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	9
assemblage-297-850	0	0	0	70	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	12	0	0	0	0	0	0	0	133	0	0	0	0	0	14
assemblage-280-849	0	0	10	69	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	257	0	0	49	0	0	13	0	0	0	0	0	0	0	88	0	0	0	0	0	5
assemblage-373-790	83	180	0	55	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	43	0	0	0	0	0	0	0	0	0	16	0	0	0	74	0	0	0	0	0	2
assemblage-292-849	0	0	0	75	0	0	0	0	0	0	9	27	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	29	0	0	0	0	0	0	0	109	0	0	0	0	0	7
assemblage-963-933	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	45	0	0	0	0	137	0	0	0	0	0	0	22	0	243	0	0	0	0	0	8
assemblage-130-147	0	0	0	152	10	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	7
assemblage-990-752	48	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	49	0	0	103	15	0	0	0	0	6
assemblage-585-782	0	0	0	101	45	0	0	0	0	0	0	5	0	0	0	0	0	0	97	0	0	25	0	170	0	39	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
assemblage-505-367	0	0	0	125	0	0	0	0	0	0	0	73	0	0	0	0	0	0	33	0	0	0	0	202	0	7	0	0	0	13	0	0	0	0	0	0	0	42	0	0	0	0	0	5
assemblage-828-162	38	0	0	212	7	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	10	0	0	16	0	0	0	0	0	4
assemblage-116-774	0	0	0	226	0	0	0	0	13	0	0	50	0	0	0	0	0	0	68	0	0	0	0	70	0	0	0	0	0	20	0	0	0	0	0	0	0	36	0	0	0	16	0	1
assemblage-612-439	0	0	0	190	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	46	0	0	0	0	0	0	0	74	0	0	0	0	0	5
assemblage-986-762	94	0	0	166	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	13
assemblage-842-827	0	0	0	74	0	0	0	0	0	0	4	23	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	20	0	0	0	0	0	0	0	110	0	0	0	0	0	10
assemblage-727-310	0	0	0	205	0	0	0	0	8	0	0	25	0	0	0	0	0	0	77	0	0	0	0	69	0	0	0	0	0	38	0	0	0	0	0	0	0	56	0	0	0	13	0	9
assemblage-869-510	0	35	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-747-973	0	0	0	260	0	0	0	0	0	0	0	42	0	0	0	0	0	0	38	0	0	5	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	4
assemblage-958-854	77	171	0	55	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	28	0	0	0	0	0	0	0	0	0	15	0	0	0	91	0	0	0	0	0	3
assemblage-951-364	0	0	0	291	0	0	0	0	0	0	0	42	0	0	0	8	0	0	47	0	0	0	0	92	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-874-113	0	0	0	113	45	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	27	0	153	0	44	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	6
assemblage-493-666	0	225	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	3
assemblage-618-424	0	0	0	74	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	15	0	0	0	0	0	0	0	107	0	0	0	0	0	17
assemblage-274-943	42	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	8
assemblage-532-222	0	0	0	145	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	2
assemblage-946-393	0	0	0	275	0	0	0	0	0	0	0	40	0	0	0	14	0	0	39	0	0	0	0	83	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-523-779	0	0	12	57	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	257	0	0	44	0	0	9	0	0	0	0	0	0	0	106	0	0	0	0	0	5
assemblage-931-759	8	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	37	0	0	0	0	16	0	0	5	0	0	99	0	0	223	0	0	0	0	0	3
assemblage-983-911	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	76	0	0	0	0	147	0	0	0	0	0	0	8	0	210	0	0	0	0	0	3
assemblage-495-669	0	225	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	2
assemblage-491-652	0	250	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	6
assemblage-667-963	105	0	0	168	10	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	8
assemblage-134-140	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	3
assemblage-283-928	41	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	5
assemblage-831-823	0	0	9	76	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	262	0	0	48	0	0	7	0	0	0	0	0	0	0	84	0	0	0	0	0	6
assemblage-902-948	0	0	0	118	32	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	15	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	2
assemblage-538-778	0	0	0	210	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	38	0	0	0	0	0	0	0	77	0	0	0	0	0	1
assemblage-964-845	5	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	24	0	0	0	0	15	0	0	10	0	0	80	0	0	215	0	0	0	0	0	7
assemblage-763-598	0	0	0	147	0	0	0	0	0	0	0	71	0	0	0	0	0	0	136	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-601-779	0	0	0	259	0	0	0	0	0	0	0	65	0	0	0	0	0	0	35	0	0	6	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	11
assemblage-254-259	28	0	0	216	44	0	0	16	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-901-846	19	0	0	228	40	0	0	19	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-494-668	0	236	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	2
assemblage-595-777	0	0	0	127	28	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	15	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	3
assemblage-436-415	186	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	190	22	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1
assemblage-945-378	0	0	0	171	5	0	0	0	0	0	0	68	0	0	0	5	0	0	85	0	0	0	0	137	0	12	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	8
assemblage-771-953	5	0	0	197	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	29	0	0	70	0	0	0	0	0	2
assemblage-760-951	18	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	21	0	0	75	0	0	0	0	0	18
assemblage-428-409	167	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	221	11	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
assemblage-955-925	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	16	0	0	43	0	0	0	0	135	0	0	0	0	0	0	12	0	255	0	0	0	0	0	2
assemblage-496-654	0	241	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	8
assemblage-978-756	47	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	61	0	0	74	12	0	0	0	0	12
assemblage-863-503	0	32	0	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-843-802	0	0	12	70	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	235	0	0	52	0	0	16	0	0	0	0	0	0	0	104	0	0	0	0	0	6
assemblage-703-781	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	6
assemblage-243-235	38	0	0	192	6	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	9	0	0	16	0	0	0	0	0	4
assemblage-824-163	14	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	24	0	0	87	0	0	0	0	0	12
assemblage-751-589	0	0	0	280	0	0	0	0	0	0	0	38	0	0	0	9	0	0	38	0	0	0	0	99	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-503-216	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	8
assemblage-444-418	175	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	205	13	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	5
assemblage-902-784	73	13	0	201	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	7	0	0	0	0	0	0	0	0	34	0	0	0	0	0	4
assemblage-564-224	0	0	0	80	0	0	0	0	0	0	0	12	0	0	0	0	0	0	11	0	0	0	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	11
assemblage-920-795	0	0	0	157	0	0	0	0	0	0	0	63	0	0	0	0	0	0	138	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-951-379	0	0	0	289	0	0	0	0	0	0	0	37	0	0	0	0	0	0	48	0	0	0	0	80	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-775-939	41	0	0	212	8	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	11	0	0	10	0	0	0	0	0	8
assemblage-975-756	51	0	0	335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	8
assemblage-901-928	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	10
assemblage-692-760	0	0	0	193	56	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	194	0	30	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	9
assemblage-505-653	62	45	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	30	0	0	68	0	0	0	0	33	0	0	15	0	7	0	2	0	53	0	0	0	0	0	9
assemblage-255-237	38	0	0	195	6	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	9	0	0	12	0	0	0	0	0	2
assemblage-564-226	0	0	0	90	0	0	0	0	0	0	0	27	0	0	0	0	0	0	21	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	4
assemblage-941-790	0	0	0	292	0	0	0	0	0	0	0	25	0	0	0	12	0	0	43	0	0	0	0	85	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-206-394	56	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	48	0	0	95	14	0	0	0	0	10
assemblage-947-379	0	0	0	141	0	0	0	0	0	0	0	73	0	0	0	0	0	0	151	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-156-102	47	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	3
assemblage-885-841	19	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	10	0	37	0	0	66	0	0	0	0	0	8
assemblage-505-214	0	0	0	151	100	3	0	0	0	0	0	87	0	36	0	0	0	0	0	0	0	28	0	27	0	0	0	0	0	0	0	0	0	0	0	0	17	39	0	0	0	0	5	7
assemblage-858-122	0	0	0	258	0	0	0	0	0	0	0	37	0	0	0	0	0	0	44	0	0	15	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	7
assemblage-787-946	24	0	0	231	66	0	0	12	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-171-84	83	0	0	186	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	4
assemblage-908-840	15	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	27
assemblage-965-927	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	57	0	0	0	0	147	0	0	0	0	0	0	12	0	223	0	0	0	0	0	5
assemblage-876-927	0	0	0	146	89	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	199	0	47	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	2
assemblage-199-476	94	10	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	40	0	0	0	0	0	0	0	0	83	0	0	0	0	0	3
assemblage-504-227	0	0	0	117	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	6
assemblage-595-776	0	0	0	106	21	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	9	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	9
assemblage-939-116	0	0	0	278	0	0	0	0	0	0	0	73	3	0	0	20	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-752-302	0	0	0	263	6	0	0	0	0	0	0	57	3	0	0	22	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-195-455	78	176	0	72	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	44	0	0	0	0	0	0	0	0	0	11	0	0	0	63	0	0	0	0	0	7
assemblage-718-296	0	0	0	187	0	0	0	0	0	0	0	119	0	0	0	6	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	12	0	0	0	17
assemblage-607-434	0	0	0	79	0	0	0	0	0	11	6	19	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	18	0	0	0	0	0	0	0	124	0	0	0	0	0	7
