Assemblage_Name	7394874-9381850-851456	9061435-1-2	8970103-736133-4	1-9381850-851456	6630279-2-4	7152949-0-538226	0-745367-9904971	9949332-6552039-4	822456-1429544-154922	4104282-1-1	1-9961239-1	5714661-2-863037	5714661-2-4505326	5714661-2-2246821	3822507-1-2	2474358-1-1	4805213-2-4	0-0-3481514	5218557-1-2	0-8563298-3676708	1-7495489-1	1-1-7467345	1-7612181-1	5714661-4327644-4	0-8886951-9904971	1-6801180-1	9061435-2619670-2	5714661-2-7782361	1-2-5526389	6037244-1-1	1-1-2268204	8598341-2-4	1-2596076-4	2919433-9932908-4	822456-5160691-1	5714661-3338288-4	4810689-1-1	1-1-1	0-0-4271919	5714661-2-4	5714661-9932908-4	9604768-6801180-1	1-633152-1	3939767-6801180-1	1-6431703-1	822456-453917-9218363	1975730-2-4	1-5160691-1	4-6381215-1252653	4-6381215-1	6044434-1-1	0-0-0	1-8715510-1	9511786-9932908-4	822456-1429544-1	2-0-2	1-1-5979353	5714661-6552039-4	1-9401390-4	1-1-5830817	1-2-4	1-8031307-1	0-8563298-1807541	2-6436720-538226	6037244-1-7889037	0-0-2479748	1-8455981-4	1-5580677-4	1-2-6813432	0-8563298-9904971	832872-2-4	5714661-3385937-4	0-0-9904971	9034051-1-1	1-1-6373858	183536-1-5830817	822456-1429544-4851383	1-5160691-8053711	7170978-8455981-4	0-8563298-4327119	9458556-1-2231000	5426383-2-4	1-6801180-7140806	1-2-8315498	822456-6111244-1	5714661-7339528-4	1-478527-1	1-4207700-1	5714661-6552039-7038603	6037244-836117-1	6037244-2120728-1	2-0-538226	898763-6381215-1	2913847-1-1	2949355-2-7782361	5714661-2362480-4	9477159-1-1	8970103-2-4	6037244-1-6449806	1-1-2259629	1-773687-4	1-1-2141700	0-0-356352	1-9381850-1	1-2-3620622	822456-453917-1	0-0-5154407	913704-6381215-1	1-1-9705578	1-6189621-4	0-8563298-8743103	1975730-8915222-4	822456-9714309-1	288129-2-4	1-2-1117174	1-8395290-8315498	1-1-5820588	5714661-5905849-4	185043-1-1	4265376-1429544-1
assemblage-468-265	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	43	0	27	0	0	0	0	0	0	0	12	0	11	0	0	0	0	9	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-407-904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	10	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	69	0	0	0	0	0	0	0	20	0	0	0	32	0	0	129	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	11	0	0	19
assemblage-730-369	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	25	0	0	0	0	0	0	10	0	0	0	0	0	0	0	35	0	0	0	0	0	112	0	0	0	0	0	0	0	0	53	33	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	19
assemblage-940-453	0	0	1	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	94	0	20	4	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-171-164	0	90	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	111	0	74	0	8	0	0	0	0	0	39	0	28	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-993-792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	93	0	0	0	0	0	0	0	0	0	0	0	4	0	53	0	0	67	0	0	0	0	0	0	0	15	0	0	0	31	0	0	116	13	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	6	7	0	0	17
assemblage-368-841	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	71	0	0	34	0	0	0	0	0	0	0	0	135	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-541-582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	33	0	0	5	0	0	0	21	0	0	0	8	0	0	0	81	0	0	28	0	0	0	0	0	0	0	0	0	0	0	15	20	0	36	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	23
assemblage-614-784	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	25	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-171-169	0	85	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	101	0	49	0	8	0	0	0	0	0	52	0	36	0	10	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-823-113	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	64	0	71	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	18	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-259-175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	150	0	70	71	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	51	0	0	0	0	0	10	0	0	0	0	0	0	42	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-238-294	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	27	0	0	0	0	0	0	19	27	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	8	0	0	0	0	0	0	0	0	55	0	15	0	0	0	29	22	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	12	0	0	23
assemblage-793-937	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	68	0	113	0	0	0	0	0	0	0	0	0	2	0	0	0	0	23	0	0	0	8	0	18	0	0	0	0	0	0	0	0	137	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	11
assemblage-642-157	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	27	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	7	102	0	0	7	0	0	0	0	0	0	0	0	8	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-386-578	0	191	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	45	0	28	0	0	0	0	0	0	0	0	0	79	0	13	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-607-790	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	30	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-912-205	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	66	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	13	23	0	0	163	0	0	0	0	0	14	0	0	50	0	0	7	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	40	0	0	13
assemblage-410-1014	7	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	25	0	0	88	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	36	0	0	0	0	20	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	40	0	0	13	0	12
assemblage-620-164	0	0	13	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	18	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	8	0	4	0	0	23
assemblage-951-342	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	47	30	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-799-102	0	76	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	9	0	0	68	0	72	0	10	0	0	0	0	0	75	0	23	0	14	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-352-864	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	18	0	38	0	0	0	7	0	0	0	0	0	76	0	0	0	0	38	0	0	38	10	0	123	0	0	0	0	0	0	0	0	63	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-963-868	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	11	0	0	0	0	0	0	0	120	0	46	10	0	0	0	0	15	0	0	0	0	0	0	0	0	193	0	0	35	0	0	0	0	0	0	0	7	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-357-864	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	246	0	0	0	7	0	0	10	0	0	50	0	0	0	0	8	0	0	13	0	0	19	0	0	0	0	0	0	0	0	26	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	18
assemblage-344-429	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	34	0	0	16	0	150	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	80	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	16	0	0	0	0	0	19
assemblage-290-286	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	1	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-363-462	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	2	0	0	46	0	153	0	0	0	0	0	0	0	10	0	56	0	0	0	0	0	0	0	0	16	0	91	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-489-327	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	16	0	33	38	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	19	180	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	19
assemblage-756-230	0	0	0	15	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	53	0	81	0	0	0	0	0	0	33	0	0	0	0	0	0	0	7	0	0	36	0	0	0	0	0	0	0	0	59	0	0	24	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	56	0	0	0	0	22
assemblage-463-280	0	8	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	93	0	0	0	0	0	0	0	0	21	0	0	129	0	58	0	0	0	0	0	0	0	39	0	3	0	12	0	0	14	0	0	0	0	0	56	0	0	0	0	0	0	0	0	6	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-216-821	0	0	73	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	52	0	0	0	0	0	0	0	77	0	12	61	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-669-336	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	43	0	0	0	0	0	0	0	0	0	75	0	0	0	0	46	0	0	42	6	0	108	0	0	0	0	0	0	0	0	69	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-119-470	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	7	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	33	8	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-791-118	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	67	0	73	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	25	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-958-370	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	49	21	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-107-490	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	55	21	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	21	170	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	28
