Assemblage_Name	516202-8942039-1	2-293313-1	7961769-3-4	0-6436678-1538345	1687362-2240248-0	4763870-1-3427368	5920263-2-3	516202-2551213-1	0-4415029-1	0-6436678-3	4-1067180-6181430	4-1-6181430	4-3-9452302	7507111-4-1	516202-2-1	0-4-9762168	4-598969-4	2808920-4225134-0	4-1135236-777778	1509570-1-0	8052895-1-3427368	2-2962071-1	4-1-2986985	3-2-5206121	8718266-4-1	0-2-3521180	3-2-1068866	9529512-4-1	8014252-2-3	5396666-2240248-4159281	286822-2240248-0	4-9095303-3427368	3-174920-5206121	5396666-2240248-0	0-2-9150258	4-598969-6841501	4-1-3427368	0-3-1	2-2274767-1	4-1-6876427	4470705-6436678-3	3666484-3-4	901656-3-4	1281690-1-3427368	4-3-4	598220-2996029-6181430	4-3-9202351	2-1674589-1	4-45088-1	4690879-2996029-6181430	7507111-4-5562197	7724736-4-1	2808920-2240248-0	2841744-2-3	9403402-3-4	4593319-5405421-1	7067111-2962071-1	2-4-338462	0-2-3	0-2-1	6621488-4-1	4-6821710-0	9626923-1377649-1	46444-2-3521180	0-4961816-4545445	0-2-5158822	4607668-3-4	0-6436678-1499252	2-1377649-1	4-1135236-4	6633818-2-4826536	4-1-0	4-1-1	2453066-1377649-1	0-4961816-1	3-2-7288747	4470705-1521331-3	598220-1882926-6181430	5800838-1-6181430	3-2-4826536	4-278996-4	4-8986156-6181430	2-4-1	2808920-2240248-3237019	4426437-1-6181430	4836055-1-0	4-2996029-6181430	7017829-9557273-7288747	4-2240248-0	4-1248179-4	9272458-1-0	2750899-3-4	5396666-2240248-1313132
assemblage-595-551	5	0	0	7	0	0	0	4	0	39	0	31	0	0	7	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	3	0	0	32	0	0	7	0	0	0	0	0	10	0	130	3	0	0	0	0	0	0	15	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	4	0	0	0	16	0	0	0	36	0	0	0	0	0	33
assemblage-489-421	0	15	0	0	0	0	7	0	0	22	0	50	0	16	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	20	0	4	0	0	0	0	0	41	0	0	0	0	0	0	0	57	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	7	68	13	0	0	0	0	0	0	0	0	12	0	0	47	0	0	0	0	0	0	0	0	0	59
assemblage-340-463	8	0	0	6	0	0	0	7	0	41	0	19	8	0	16	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	7	0	0	29	0	0	6	0	0	0	0	0	6	0	142	4	0	0	0	0	0	0	7	0	2	0	0	0	49	0	6	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	33	0	0	0	0	0	35
assemblage-567-372	11	0	0	6	0	0	0	11	0	37	0	29	0	0	7	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	3	0	0	49	0	0	10	0	0	0	0	0	5	0	129	7	0	0	0	0	0	0	19	0	0	0	0	0	58	0	4	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	4	0	0	0	19	0	0	0	33	0	0	0	0	0	23
assemblage-382-390	0	0	0	0	0	0	0	0	0	0	0	0	0	19	25	9	5	0	0	15	0	0	0	0	0	10	8	0	0	0	0	0	0	0	0	6	29	6	0	0	0	0	0	0	31	0	0	0	0	0	0	0	22	0	0	0	0	0	27	34	0	0	0	0	0	0	0	0	35	21	0	22	0	0	12	42	0	0	0	11	0	0	37	0	0	0	0	0	11	0	0	0	63
assemblage-540-587	0	0	0	0	0	0	0	0	0	0	0	0	0	20	7	15	31	0	0	0	0	0	0	33	0	7	24	0	0	0	0	0	0	0	0	0	4	23	0	10	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	37	83	0	0	0	0	7	0	0	0	25	0	0	48	8	0	20	24	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	29
assemblage-336-342	14	0	0	4	0	0	0	12	0	37	0	16	0	0	17	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	26	0	0	7	0	0	0	0	0	13	0	125	0	0	0	0	0	0	0	13	0	0	0	0	0	60	0	7	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	46	0	0	0	0	0	46
assemblage-473-364	0	9	0	0	0	0	0	0	0	21	0	29	0	27	4	8	0	0	12	0	0	0	0	7	0	0	0	0	0	0	0	0	0	10	0	0	20	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	33	0	0	0	0	0	65	0	0	2	0	0	0	0	0	0	14	33	0	14	0	0	0	0	0	0	0	21	0	0	73	0	0	0	0	0	0	0	0	0	43
assemblage-468-356	0	0	0	0	0	0	0	0	0	0	0	10	0	23	0	0	0	0	6	0	0	0	0	30	8	6	0	0	0	0	0	11	0	10	0	0	30	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	15	0	0	0	0	0	73	0	0	0	0	4	0	0	0	0	31	25	0	19	0	0	0	30	0	0	0	21	0	0	82	0	0	3	0	0	0	0	0	0	45
assemblage-387-535	0	0	0	0	0	5	0	0	0	0	0	12	0	29	6	5	0	0	7	0	0	0	0	41	0	8	0	0	0	0	0	8	0	7	0	0	28	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	24	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	24	26	0	19	0	0	0	23	0	0	0	33	0	0	79	0	0	10	0	0	0	0	0	0	36
assemblage-489-379	0	0	0	0	0	0	0	0	0	0	0	15	0	31	22	22	0	0	0	0	0	0	0	8	0	11	0	0	0	0	0	0	0	0	0	0	46	12	0	0	0	0	0	0	11	0	0	0	0	0	0	0	35	0	0	0	0	0	12	4	0	0	0	0	0	0	0	0	70	29	0	26	0	3	0	30	0	0	0	13	0	0	56	0	0	1	0	0	9	0	0	0	34
assemblage-536-322	7	0	0	0	0	0	0	0	0	42	0	28	0	0	12	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	11	0	0	38	0	0	8	0	0	0	0	0	14	0	132	0	0	0	0	0	0	0	21	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	4	0	0	0	14	0	0	0	34	0	0	0	0	0	52
assemblage-464-417	0	0	0	0	0	0	0	0	0	0	0	6	0	27	8	0	0	0	13	0	0	0	0	36	11	5	0	0	0	0	0	6	0	16	0	0	32	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	19	0	0	0	0	0	61	5	0	0	0	8	0	0	0	0	19	25	0	20	0	0	0	19	0	0	0	29	0	0	81	0	0	0	0	0	0	0	0	0	39
assemblage-442-394	0	0	0	0	0	0	0	0	0	0	0	0	0	17	13	5	23	0	0	0	0	0	0	29	0	0	15	0	6	0	0	0	0	0	0	0	7	15	0	20	0	0	0	0	24	0	0	0	9	0	0	0	0	0	0	0	0	0	25	62	0	0	0	0	0	0	0	0	20	0	0	56	0	0	35	38	0	0	0	0	0	0	25	0	0	0	0	0	4	0	7	0	45
assemblage-388-516	0	9	0	0	0	0	0	0	0	13	0	46	0	21	18	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	8	0	0	30	0	5	0	0	0	0	0	61	0	0	0	0	0	0	0	48	0	0	0	0	0	57	0	0	10	0	0	0	0	0	0	8	74	15	0	0	0	0	0	0	0	0	11	0	0	34	0	0	0	0	0	0	0	0	0	26
assemblage-478-474	0	0	0	0	0	0	0	0	0	0	0	0	0	11	25	9	6	0	0	17	0	0	0	7	0	0	6	0	0	0	0	0	0	0	0	9	24	5	0	0	0	0	0	0	56	0	0	0	0	0	0	0	14	0	0	0	0	0	7	31	0	0	0	0	0	10	0	0	40	13	0	33	7	0	11	22	0	0	0	7	0	0	60	0	0	0	0	4	18	0	9	0	39
assemblage-550-455	0	0	4	0	0	0	0	0	0	25	0	7	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	45	0	0	0	0	0	0	23	0	0	0	71	15	0	0	0	0	0	19	18	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	7	18	0	0	0	7	0	0	0	29	0	0	0	0	14	31
assemblage-613-404	0	11	0	0	0	0	8	0	0	25	0	28	0	20	12	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	10	0	0	27	0	7	0	0	0	0	0	59	0	0	0	0	0	0	0	47	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	12	70	13	0	0	0	0	0	0	0	0	10	0	0	51	0	0	0	0	0	0	0	0	0	26
assemblage-599-524	0	0	0	0	0	0	0	0	0	21	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	25	0	0	60	0	0	0	0	0	0	29	0	0	0	71	6	0	0	0	0	0	19	19	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	7	16	0	0	0	0	0	0	0	48	0	0	0	0	21	33
assemblage-486-512	0	0	0	0	0	0	0	0	0	19	0	23	14	0	41	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	15	0	0	54	0	0	0	0	0	0	15	0	0	0	115	0	0	0	0	0	0	17	9	0	9	0	13	0	40	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	31	0	0	0	0	0	45
assemblage-571-570	0	0	0	0	0	0	0	0	0	14	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	32	0	0	56	0	0	0	0	0	0	24	0	0	0	88	8	0	0	0	0	0	31	18	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	8	9	0	0	5	4	0	0	0	50	0	0	0	0	14	35
assemblage-473-589	0	0	0	0	0	0	0	0	0	19	0	3	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	29	0	0	48	0	0	0	0	0	0	35	0	0	0	82	8	0	0	0	0	0	22	15	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	6	18	0	0	4	5	0	0	0	46	0	0	0	0	13	30
assemblage-593-334	0	9	0	0	0	0	13	0	0	12	0	29	0	18	17	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	34	0	5	0	0	0	0	0	61	0	0	0	0	0	0	0	45	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	4	66	19	0	0	0	0	0	0	0	0	9	0	0	43	0	0	0	0	0	0	0	0	0	47
