Assemblage_Name	4399398-2-9051582	2-50599-0	4817449-3-3	3725722-6731861-9051582	0-2-2894416	5861290-2-2501001	1458329-2-6119845	0-5203914-2501001	7285141-2-2501001	4492708-6915117-3	25871-2-9051582	0-8162694-2501001	4492708-7574936-3	4492708-6160370-3	0-2-356175	1-2969031-2250240	5519152-2-9051582	4492708-3-2868518	4399398-2-4517	0-4739897-2501001	2-0-3670499	4492708-2016717-2868518	3217389-2-9051582	5868870-2-9051582	3725722-578670-9051582	453407-2-9051582	0-7189616-9051582	8593816-2-9051582	4492708-3-9539613	3744166-2-9051582	0-2-6119845	3217389-2-858106	3217389-2-1445012	0-7094052-9051582	3453356-2-9051582	8100338-790703-8417940	4492708-7519117-3	0-2-384011	1-790703-1395169	1-2969031-3854007	2-0-1	3744166-2-5342656	9246328-3-3	0-6472193-9051582	1850046-2-9051582	4492708-3-3	0-2-7850585	4070357-2-9051582	4492708-1560120-3	0-2-7322947	0-2-2841546	4492708-6774674-3	7199420-7519117-3	0-6731861-9051582	0-2-1682497	9518329-2-9051582	2-3-0	3744166-2-2548572	0-2-9464920	9595225-3-0	0-2622551-2501001	0-1-5086238	1-790703-8417940	9246328-3-1468580	0-3624434-9051582	0-2686226-5086238	0-3867135-9051582	0-2-3549526	0-2-0	0-4129188-825921	4492708-3-6885754	5166079-2-1797660	0-2-1797660	4399398-1389862-9051582	4-2-4	1-2969031-8417940	0-5482357-9051582	0-2-3186830	3103432-2-1797660	4492708-3-4909377	4492708-3-3484008	0-469069-9051582	3217389-2-4166968	5815523-2-9051582	0-2-9051582	1658391-2-5680141	0-3387344-9051582	4-2-4024162	4492708-8666119-3	981272-3-3	1917237-2-9051582	254304-2-9051582	0-2-2501001	7886854-2-9051582	8289830-3-0	4291405-2-9051582	9246328-9421313-3	0-6962353-9051582	3217389-2-8342765	4492708-3-1527929	0-2-5291856	0-2367547-9051582	0-4315931-9051582	1-2969031-2	7195157-3-3	3217389-3424650-4166968	4492708-8398467-3	0-2-4188283	3769456-2-9051582	0-4129188-0	2-3-9777630	5721721-2-9051582	0-826410-9051582	0-9451642-9051582	0-2-5680141	7034741-2-9051582	4492708-3-441976	8126266-2-9051582
assemblage-615-470	0	0	0	0	0	4	0	8	15	0	0	0	0	0	4	0	0	0	0	0	0	0	24	0	0	0	0	0	0	10	0	0	11	0	0	0	0	0	11	0	0	0	0	0	0	107	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	49	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
assemblage-489-421	0	0	0	14	0	10	0	5	0	0	0	0	0	0	14	0	0	0	0	0	0	0	10	0	0	0	0	0	0	4	8	0	12	0	0	0	0	0	7	0	0	0	0	0	0	86	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	56	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	20
assemblage-505-312	0	0	0	0	0	5	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	10	0	0	0	0	0	0	6	7	0	16	0	0	0	0	0	11	0	0	0	0	0	0	100	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	55	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	39
assemblage-394-542	0	0	0	12	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	10	0	0	0	0	0	0	234	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43
assemblage-423-730	0	0	0	3	0	0	0	4	0	0	0	0	0	0	8	0	0	12	0	0	0	0	0	0	0	0	0	0	0	16	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	3	0	0	0	0	0	0	243	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	19
assemblage-425-523	0	0	0	6	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	9	0	0	0	0	0	33	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	10	0	0	0	0	0	0	196	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	38
assemblage-387-655	0	0	0	4	0	0	12	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	0	0	0	83	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	9	0	0	6	0	0	0	255	0	0	0	0	0	0	0	38	0	0	0	0	17	0	0	0	0	0	0	0	0	0	10	0	0	0	0	3	0	0	0	0	27
assemblage-381-447	0	0	0	19	0	0	4	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	14	0	0	0	89	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	12	0	0	9	0	0	0	227	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	8	0	0	0	0	33
assemblage-477-558	0	0	0	7	0	0	13	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	16	0	0	13	0	0	0	201	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	34
assemblage-617-425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	23	7	0	0	0	0	0	7	0	0	15	0	0	0	214	0	0	0	15	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	39
assemblage-681-571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	126	0	0	0	0	0	13	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	28	10	0	0	0	0	0	2	0	0	12	0	0	0	163	0	0	0	12	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	25
assemblage-451-444	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	2	0	0	12	0	0	0	205	0	0	0	7	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	41
assemblage-340-439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	18	0	0	0	111	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	13	0	0	0	18	0	0	0	195	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
assemblage-559-406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	100	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	18	0	0	0	213	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44
assemblage-663-438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	16	0	0	0	98	0	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	19	0	0	0	226	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	52
