Assemblage_Name	0-4-3972186	1-1-0	4-1-1486100	2-2-6552320	1-0-0	0-810408-1	1-1342725-0	2-2-3499443	0-4079489-3972186	4-1-0	0-1803087-1	2-8147110-3	0-4-2	2-3138974-3	2-4951358-3	1-1-1885430	4415569-0-0	2-2-0	2-2-3	1-6756491-0	0-0-6636927	2-2-7137478	0-0-1	1-3843899-0	1-3-4	4-1-1939212	1-4034-0	1-3-4864240	0-3385283-1	2-6584450-3	2-4619487-3	5274398-2-0	237003-0-1	2-2-7977755
assemblage-566-327	18	25	0	0	57	0	0	0	0	33	0	0	25	0	0	0	0	74	155	0	0	0	51	0	46	0	0	0	0	0	0	0	0	16
assemblage-366-456	26	17	0	0	66	0	0	0	0	38	0	0	41	0	0	0	0	62	149	0	0	0	33	0	53	0	0	0	0	0	0	0	0	15
assemblage-291-504	36	23	0	0	71	0	0	0	0	27	0	0	37	0	0	0	0	78	129	0	0	0	32	0	46	0	0	0	0	0	0	0	0	21
assemblage-497-346	40	48	0	0	70	0	8	0	0	17	0	0	21	0	0	0	0	26	132	0	0	0	50	0	72	0	0	0	0	0	0	0	0	16
assemblage-393-475	40	34	0	0	82	0	8	0	0	21	0	0	30	0	0	0	0	29	139	0	0	0	34	0	55	0	0	0	0	0	0	0	8	20
assemblage-641-508	28	33	0	0	73	0	10	0	0	13	0	0	22	0	0	0	0	28	154	0	0	0	40	0	89	5	0	0	0	0	0	0	0	5
assemblage-435-407	44	30	0	0	79	0	22	0	0	18	0	0	25	0	0	0	0	20	142	0	0	0	62	0	33	0	0	0	0	0	0	0	0	25
assemblage-368-461	24	32	0	0	105	0	15	0	0	31	0	0	8	0	0	0	0	28	145	0	0	0	47	0	42	0	0	0	0	0	0	0	0	23
assemblage-444-629	35	23	0	0	89	0	11	0	0	24	0	0	20	0	0	0	0	24	134	0	0	0	62	0	59	0	0	0	0	0	0	0	0	19
assemblage-646-432	18	19	0	0	71	0	6	0	0	32	0	0	27	0	0	11	0	47	151	0	0	0	59	0	40	5	0	0	0	0	0	0	0	14
assemblage-488-519	17	14	0	0	65	0	13	0	0	26	0	0	21	0	0	9	0	59	151	0	0	0	48	0	54	6	0	0	0	0	0	0	0	17
assemblage-376-551	6	16	0	0	74	0	7	0	0	36	0	0	30	0	0	14	0	43	155	0	0	0	53	0	42	9	0	0	0	0	0	0	0	15
assemblage-614-636	20	5	0	7	36	0	0	0	7	37	0	0	24	0	0	0	0	69	137	0	0	0	76	0	69	0	0	0	0	0	0	0	0	13
assemblage-457-537	23	10	0	0	49	0	0	8	0	36	0	0	37	0	0	0	0	69	120	0	0	0	76	0	63	0	0	0	0	0	0	0	0	9
assemblage-493-366	13	8	0	5	38	0	0	0	0	47	0	0	24	0	0	0	0	86	125	0	0	0	81	0	54	0	0	0	0	0	0	0	0	19
assemblage-434-460	14	17	0	0	51	0	0	0	0	31	0	0	29	0	0	0	0	63	130	0	0	0	72	0	80	0	0	0	0	0	0	0	0	13
assemblage-545-414	28	18	0	0	38	0	0	0	0	43	0	0	17	0	0	0	0	48	136	0	0	0	63	0	97	0	0	0	0	0	0	0	0	12
assemblage-463-453	22	23	0	0	39	0	0	0	0	33	0	0	19	0	0	0	9	52	145	0	0	0	82	0	69	0	0	0	0	0	0	0	0	7
assemblage-565-445	0	8	0	10	60	0	0	0	0	25	0	2	0	0	0	0	0	89	147	0	0	0	71	0	76	0	0	0	0	0	0	0	0	12
assemblage-390-298	0	12	0	14	59	0	0	0	0	21	0	0	4	0	0	0	0	93	144	0	0	0	64	0	78	0	0	0	0	0	0	0	0	11
assemblage-348-558	0	0	0	13	57	0	0	0	0	26	0	0	2	0	0	0	0	79	141	0	0	0	65	0	98	0	0	0	0	0	0	0	0	19
assemblage-435-464	0	0	0	23	96	0	0	0	0	40	0	0	0	0	0	0	0	54	119	0	0	0	66	0	74	0	0	7	0	0	7	0	0	14
assemblage-510-526	0	0	0	25	75	0	0	0	0	28	0	0	0	0	0	0	0	70	142	0	0	0	57	0	73	0	0	7	0	0	13	0	0	10
assemblage-724-494	0	0	0	24	98	0	0	0	0	35	0	0	0	0	0	0	0	79	117	0	0	0	67	0	51	0	0	7	0	0	14	0	0	8
assemblage-522-513	0	0	0	7	120	0	0	0	0	40	0	0	0	0	0	0	0	63	97	0	0	0	57	0	70	0	0	5	0	0	27	0	0	14
assemblage-582-448	0	0	0	8	120	0	0	0	0	53	0	0	0	0	0	0	0	63	90	0	0	0	62	0	78	0	0	5	0	0	6	0	0	15
assemblage-593-417	0	0	0	8	120	0	0	0	0	33	0	0	0	0	0	0	0	70	84	0	0	0	41	0	82	0	0	17	0	0	23	0	0	22
assemblage-532-424	0	0	18	11	109	0	0	0	0	24	0	0	0	0	0	0	0	49	57	0	0	0	104	6	106	0	0	7	0	0	5	0	0	4
assemblage-499-594	0	0	25	5	152	0	0	0	0	22	0	0	0	0	0	0	0	43	60	0	0	0	70	0	91	0	0	0	0	0	0	0	0	32
assemblage-502-519	0	0	12	10	129	0	0	0	0	18	0	0	0	0	0	0	0	50	58	0	0	0	94	0	96	0	0	6	0	0	7	0	0	20
