Assemblage_Name	3-0-8256312	3-5470763-1	3-1525810-0	2129051-0-0	0-2-8236153	0-4-7596209	3-3250524-1	0-8344312-1181333	7965409-8344312-8381867	0-4-0	3-0-4510338	5674205-0-1	2-2-3	3-3250524-4796093	0-8492037-8381867	1600026-0-1524697	3-0-2337429	7048577-0-0	3-8259214-6758666	3-6989956-1524697	1144314-5470763-1	0-2-8381867	3-0-829696	0-7472181-8381867	3-0-4828182	3-0-2806185	3-5470763-7486665	2-0-2	394241-8344312-8381867	3-0-0	3-0-1	234727-2-3	9478208-4-7596209	0-8344312-8591635	0-3181071-8381867	3-0-8057948	3137585-0-0	3-0-7305552	0-8344312-9258184	3-0-5086418	1-2-3	0-8344312-8381867	0-2-8946994	3-4471767-0	3722429-8344312-8381867	479062-8344312-8381867	3-5348971-0	3-5470763-4915702	3-0-1524697	3-0-6758666	0-7270281-0	1-2-5412581	8277704-0-1
assemblage-243-260	0	14	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	0	28	51	0	0	0	3
assemblage-667-580	0	23	0	0	27	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	60	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	10
assemblage-797-476	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	90	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	23	7	0	0	0	8
assemblage-503-522	0	21	0	0	27	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	12	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0
assemblage-429-117	0	43	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	41	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	7
assemblage-794-418	0	57	0	0	0	0	0	0	0	10	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	128	0	0	0	3
assemblage-511-700	0	35	0	0	0	0	19	0	0	13	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	112	0	0	0	0	0	0	0	48	0	0	186	0	0	0	0	0	0	29	0	0	0	5
assemblage-396-413	0	164	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	88	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	12
assemblage-674-596	0	171	0	0	9	0	0	0	0	96	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	10	0	0	107	71	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	2
assemblage-931-801	0	0	4	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	10	69	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	3
assemblage-586-303	0	22	0	0	0	37	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	22	0	0	0	26	0	0	0	0	0	0	130	0	36	0	20	0	0	66	0	0	0	6
assemblage-688-589	0	166	0	0	7	0	0	0	0	76	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	5	0	0	105	77	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	4
assemblage-754-613	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0	24
assemblage-254-885	0	149	0	0	0	32	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	21	0	0	107	21	0	0	0	0	0	0	0	11	0	0	128	0	0	0	0	0	0	0	0	0	0	2
assemblage-271-278	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	11	0	0	0	0	0	36	0	343	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-748-637	0	66	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	306	0	0	0	0	0	0	0	0	0	0	11
assemblage-122-945	0	0	0	0	0	0	0	0	0	156	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	13	46	0	0	0	0	0	0	0	0	0	0	5
assemblage-424-664	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	14	74	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	9
assemblage-923-806	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	145	0	0	0	3
assemblage-795-100	0	20	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	4	83	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	35	0	0	0	13
assemblage-796-465	0	0	0	0	0	15	0	0	0	0	0	0	0	0	7	0	0	0	0	27	0	0	0	0	0	0	0	0	32	109	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	11
assemblage-825-948	0	0	0	0	37	0	0	0	0	142	0	0	0	0	0	0	0	0	16	0	0	122	0	0	0	2	0	115	0	51	8	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3
assemblage-262-737	0	62	0	0	0	22	0	0	0	19	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	19	0	0	0	0	0	0	0	0	0	0	208	0	8	0	0	0	2	70	0	0	0	8
assemblage-428-665	0	53	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	19
assemblage-901-168	0	102	0	0	11	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	48	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	2
assemblage-432-143	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	48	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	47	0	0	0	2
assemblage-677-600	0	125	0	0	19	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	61	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	10
assemblage-406-405	0	182	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	89	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	8
assemblage-588-284	0	8	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	31	46	0	0	0	2
assemblage-224-414	0	181	0	0	5	0	0	0	0	55	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	13	0	0	142	66	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	6
assemblage-788-470	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	23	10	0	0	0	19
assemblage-431-760	0	117	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	10	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	85	0	0	0	7
assemblage-802-759	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	22	6	0	0	0	10
assemblage-278-731	0	23	0	0	0	88	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	34	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	22	0	0	0	9
assemblage-797-468	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	25	2	0	0	0	11
assemblage-389-888	0	15	0	0	28	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	74	0	0	0	0	0	0	0	2	0	0	182	0	0	0	0	0	0	0	0	0	0	6
assemblage-436-686	0	66	0	0	0	0	0	4	15	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	16
assemblage-515-704	0	68	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	14	0	0	303	0	0	4	0	0	0	13	0	0	0	8
assemblage-909-174	0	172	0	0	8	0	0	0	0	73	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	10	0	0	136	65	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	1
assemblage-959-327	0	5	0	0	0	0	0	0	0	33	0	0	5	0	0	0	0	0	27	0	0	0	0	0	0	0	0	24	0	51	260	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	78	0	0	8
assemblage-246-243	0	28	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0	76	0	0	0	14
assemblage-516-349	0	0	0	0	5	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	11
assemblage-827-761	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	44	103	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	12
assemblage-963-273	0	18	0	0	0	94	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	25	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	22	0	0	0	6
assemblage-207-404	0	15	0	0	13	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	50	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	7
assemblage-483-866	0	26	0	0	34	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	12	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	1
assemblage-917-808	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	9	68	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	11
assemblage-106-537	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	59	49	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	12	0	0	0	11
assemblage-463-898	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	100	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	13	0	0	0	2
assemblage-390-425	0	58	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	40	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	9
assemblage-962-300	0	33	0	0	0	0	0	0	0	71	0	0	0	13	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	63	0	0	0	0	0	0	0	0	0	0	135	0	53	0	6	0	0	38	0	0	0	5
assemblage-536-360	0	0	0	0	23	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	130	258	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	12	0	0	15
assemblage-379-824	0	21	0	0	0	18	0	0	0	0	0	0	0	0	23	0	0	0	0	10	0	0	0	0	0	0	0	0	103	31	0	0	0	0	0	0	0	0	0	0	0	211	0	36	0	7	0	16	22	0	0	0	2
assemblage-865-797	0	0	0	0	44	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	8	0	104	43	0	0	0	0	0	0	0	0	0	0	84	12	0	0	0	0	0	0	10	12	0	3
assemblage-451-195	0	35	0	0	0	0	25	0	0	18	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	108	0	0	0	0	0	0	0	35	0	0	173	0	0	0	0	0	0	32	0	0	0	0
assemblage-275-260	0	0	0	0	0	0	0	0	0	8	0	0	5	0	0	0	0	0	0	0	0	6	0	0	0	0	0	33	0	365	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	6	0	0	0	0	0	3
assemblage-261-263	0	0	0	0	0	0	0	0	0	8	0	0	5	0	0	0	0	0	0	0	0	12	0	0	0	0	0	22	0	348	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	3	0	0	0	0	7	7
assemblage-837-802	0	0	0	0	8	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	187	69	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	8	0	0	10
assemblage-863-789	0	37	0	0	39	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	263	58	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	47	0	0	13
assemblage-832-957	0	0	0	0	38	0	0	0	0	141	0	0	0	0	0	0	0	0	6	0	0	123	0	0	0	5	0	96	0	65	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	8
assemblage-955-304	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	24	0	0	7	0	0	0	0	0	59	0	38	232	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	82	0	0	12
assemblage-527-662	0	0	0	0	25	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	117	257	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	20	0	0	17
assemblage-262-886	0	52	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	67	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	3
assemblage-430-192	0	65	0	5	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	17	0	0	316	0	0	0	0	0	0	9	0	0	0	8
assemblage-825-957	0	0	0	0	26	0	0	0	0	139	0	0	0	0	0	0	0	0	14	0	0	144	0	0	0	7	0	104	0	46	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	11
assemblage-363-861	0	31	0	0	0	36	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	21	0	0	0	35	0	0	0	0	0	0	133	0	29	0	0	0	0	85	0	0	0	8
assemblage-162-502	0	21	0	0	0	44	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	24	0	0	0	28	0	0	0	0	0	0	110	0	41	0	10	0	7	65	0	0	0	6
assemblage-794-401	0	42	0	0	0	0	0	0	0	8	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	145	0	0	0	1
assemblage-111-935	0	0	0	0	0	0	0	0	0	180	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	9	0	0	0	0	0	0	0	0	11	38	0	0	0	0	0	0	0	0	0	0	14
assemblage-435-763	0	85	0	0	0	6	0	0	0	37	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	60	0	0	0	0	0	0	0	0	0	0	154	0	18	0	0	0	7	0	0	0	0	3
assemblage-413-864	0	150	0	0	8	0	0	0	0	71	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	17	0	0	162	57	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	1
assemblage-599-278	0	23	0	0	0	36	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	12	0	0	0	39	0	0	0	0	0	0	145	0	40	0	6	0	0	65	0	0	0	10
assemblage-475-889	0	21	0	0	29	0	0	0	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	13	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	1
assemblage-958-295	0	38	0	0	0	0	0	0	0	49	0	0	0	15	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	73	0	0	0	0	0	0	0	0	0	0	165	0	32	0	7	0	0	22	0	0	0	4
assemblage-373-179	0	26	0	0	29	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	10	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0
assemblage-802-744	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	11	0	23	0	0	0	0	0	0	0	0	43	109	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	7
assemblage-488-381	0	18	0	0	0	95	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	25	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	14	0	0	0	11
assemblage-132-399	0	16	0	0	35	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	17	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	3
assemblage-421-768	0	106	0	0	0	10	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	6	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	93	0	0	0	3
assemblage-800-130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	154	0	0	0	3
assemblage-826-970	0	0	0	0	24	0	0	0	0	158	0	0	0	0	0	0	0	0	7	0	0	137	0	0	0	9	0	86	0	62	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	7
assemblage-972-268	0	49	0	0	0	0	0	0	0	34	0	0	0	5	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	56	0	0	0	0	0	0	0	0	0	0	172	0	41	0	8	0	0	33	0	0	0	6
assemblage-479-511	0	34	0	0	72	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-275-727	0	56	0	0	0	0	0	0	0	18	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	143	0	0	0	8
assemblage-804-125	0	51	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	15	6	0	0	0	0	0	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	9
assemblage-919-801	0	0	5	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	10	75	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	4
assemblage-160-519	0	20	0	0	0	82	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	26	0	0	0	21	0	0	0	0	0	0	109	0	40	0	8	0	0	73	0	0	0	5
assemblage-436-224	0	38	0	0	0	0	13	0	0	23	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	99	0	0	0	0	0	0	0	46	0	0	168	0	0	0	0	0	0	35	0	0	0	3
assemblage-949-300	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	32	0	0	11	0	0	0	0	0	38	0	30	248	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	97	0	0	10
assemblage-376-184	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	97	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	14	0	0	0	6
