Assemblage_Name	4838719-3-5411368	1-845358-1	1842023-3-4	1810236-0-2943806	5057836-4-4	1810236-7431430-1	177966-0-1	1810236-6312071-1	1-1281753-1	4885247-5749121-5411368	3529527-3-9333792	1810236-6667613-1	1166631-3978497-1	1810236-6667613-3461086	1810236-8324618-1	4383084-3-9333792	1-0-3541461	2-1-1	9005163-4-4	9104957-0-6864225	1810236-0-4072026	1-3340476-1	4838719-3-9333792	1-601795-4	4838719-3-5871064	1810236-5004043-1	1810236-9050000-1	3940567-1822511-1	4838719-3-8861315	1-887672-1	1810236-0-699406	4885247-2962117-5411368	4838719-3-4149123	1810236-0-9477031	6283824-3-4	9104957-0-1	1810236-0-1	1810236-2796107-1	1-845358-6999694	1231744-0-1	903819-0-1	1810236-1859833-1	1810236-3978497-1	570882-0-1	1-8805694-1	6528698-0-1	1810236-4992999-1	1518094-0-1	6454760-1-1	1-3705972-1	1-5380715-1	1810236-0-2899950	1-7249341-4	7365535-601795-4	4838719-33309-9333792	1-845358-7666293	4628391-0-1	8715109-0-1	5532809-0-1	1321396-3-9333792	4838719-475205-4	4241128-3-4	2669542-3-4	5451366-845358-1	4838719-3-4606362	1-845358-4528764	1-4-4	1-269979-4	1-9565280-1	1810236-396030-7857889	1810236-396030-1	1775037-0-1	7106108-6667613-3461086	2776576-4-4	1810236-2453099-1	4885247-3-5411368	1-0-1	1-5964087-9025018	1810236-9384110-699406	903819-0-5316135	1810236-9533762-1	4885247-9101237-5411368	3940567-0-1	3901708-2817707-4	1053453-4-4	1-6256285-4	1-5964087-1	1-4596107-1	1206834-0-1	8378080-3-4	4885247-2051039-5411368	1810236-8027150-1	1-6868294-4	4838719-3-4	1-0-4596981	1-4-1610476	1-3911608-1	1321396-5921312-9333792	1-0-3725245	9928998-3-4	1656979-3-4	4885247-1834658-5411368
assemblage-389-888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	3	0	23	0	0	0	0	0	0	29	0	29	0	0	0	0	0	0	63	109	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	157	0	0	0	0	0	0	0	16
assemblage-688-589	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	47	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	157	0	0	0	3	9	0	0	0	0	0	7	0	0	0	0	0	15	0	0	0	0	0	0	0	26
assemblage-262-886	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0	0	0	9	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	109	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	64	0	0	0	0	0	0	0	14
assemblage-420-142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	18	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	244	0	0	0	0	0	0	0	0	0	0	12	0	0	40	0	0	56	0	0	0	0	0	0	0	28
assemblage-412-413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	12	0	0	0	0	0	0	0	10	24	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	231	0	0	0	0	0	0	0	0	0	0	27	0	0	50	0	0	63	0	0	0	0	0	0	0	19
assemblage-526-705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	122	0	0	0	0	0	0	0	0	0	11	19	0	0	5	0	0	99	0	0	0	0	0	0	0	12
assemblage-515-704	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	5	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	8	0	0	0	0	20	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	21
assemblage-427-192	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	12	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	8	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	3	0	0	0	0	16	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	16
assemblage-281-720	0	7	0	0	0	0	0	0	0	0	0	78	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	53	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-791-421	0	57	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	19	0	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	65	0	0	0	0	0	0	23	9
assemblage-805-423	0	13	0	0	0	0	0	0	0	0	0	60	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	34	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-252-252	0	25	0	0	0	0	0	0	0	0	0	52	0	37	0	0	5	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	6	0	0	138	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-172-503	0	100	0	0	0	0	0	0	0	0	0	28	0	0	17	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	11	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-187-516	0	30	0	0	0	0	0	0	0	0	15	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-695-686	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	29	0	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0	0	0	116	7	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-784-763	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
assemblage-787-755	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	38	0	0	0	10	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	117	5	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	18
assemblage-917-785	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	0	0	10	0	0	0	0	0	0	166	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	17	0	0	0	0	122	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-812-136	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	12	0	0	0	0	0	0	0	7	0	0	0	0	0	0	156	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	8	0	0	0	0	115	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-917-808	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
