Assemblage_Name	9801580-3796120-7842521	4695502-4534223-1	1-8489422-4	711482-1-2543769	9198208-4-1	973116-3796120-4	7880237-2-1155435	9985518-1533748-2164537	8749520-0-3	5022992-2-1155435	4695502-0-3585834	1421082-0-7348456	9801580-4011598-4	2870491-4459327-0	2-0-2215140	4-4-80476	2870491-2-4871700	2-0-2015960	6420090-2-7619932	2-1743676-3	2870491-6869866-0	4695502-0-5755728	8772997-2-4	6029896-3796120-4	152037-2-9008060	63717-2-0	1-4963751-4	4910735-2756048-1155435	6070780-4-443569	1-3079462-4	2870491-2-3811690	1793607-0-3	1-2-2739010	6420090-5533004-2164537	2870491-2-2747002	498333-717440-0	503203-3796120-4	2870491-4450515-0	2870491-6607359-4871700	2870491-2-0	5505500-3796120-4	2-3093484-3	1793607-0-3458371	4695502-0-6018834	1-2-7619932	6420090-3920719-2164537	4608266-2-0	4695502-0-7626660	2-0-3	116424-3796120-4	9801580-3796120-600701	6420090-1533748-7684892	2870491-6100382-1155435	152037-2-4	1-2-4	1577617-4-443569	2-512974-3	9801580-4192615-4	9896956-0-3	152037-3098863-4	3703798-2-4	498333-6092624-0	1-2-588168	4-4-5747785	6420090-1295387-2164537	2093522-1666350-2164537	7695441-4-5747785	6420090-1533748-7619932	2870491-2-1155435	2-0-6687369	9801580-3796120-4302952	8227484-2-1155435	152037-2837045-4	1-2-1302520	7843160-4-1	4099986-0-3	6420090-1533748-2164537	1975256-1533748-2164537	7052019-7311360-2164537	4-5842646-1	4695502-0-7333026	6972952-4-2689746	1-7077209-4	498333-6092624-7511809	498333-1516983-0	6972952-4-5747785	1793607-9224462-3458371	9801580-3796120-2807966	8007507-2-5336968	1728733-2-1155435	4-1233734-6877059	4695502-8249790-1	8767744-0-3	4021804-1533748-2164537	9801580-3796120-4463967	2093522-1533748-2164537	1577617-8437230-443569	9801580-268812-4	152037-2-3367503	2-0-5969569	8252636-0-1	2870491-3281707-0	1-2-4996289	3930203-2-0	9801580-3796120-4	3930203-2-9728260	7052019-1533748-2164537	1-6240972-4	1-6887800-4	2-0-4812113	3342645-5909230-3	1793607-0-7348456	4-8055163-5747785	4-4948131-6877059	4-583999-443569	2870491-2-5150933	4695502-0-1	4-4-443569	6420090-1533748-813937	152037-2-8452785	4910735-2-2340905	4-4-1	4910735-2-1155435	1-3796120-4	3974541-0-2493407	6972952-99523-5747785	2870491-2-1241955	3552740-2-1302520	2738100-3796120-4	6420090-1533748-393285	4-4-6877059	2870491-6092624-0	2-5909230-3	9801580-649070-4	8772997-2-575752	3974541-0-3	2745977-1533748-2164537
assemblage-198-177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	17	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-898-542	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	35	0	0	0	143	0	68	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-942-233	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	97	0	0	0	0	13	0	0	0	0	0	0	0	16	0	35	0	0	0	0	30	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	25	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-894-247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	24	0	0	6	0	0	0	0	0	0	17	0	0	0	0	7	0	0	67	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	14	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-894-530	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	169	0	51	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-930-240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	42	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	21	0	0	0	0	83	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	39	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	31
assemblage-411-344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	60	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	34	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	62	14
assemblage-673-417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	3	14	0	0	0	0	13	0	0	0	16	0	0	0	0	0	0	0	0	0	30	0	34	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	9	0	14	25
assemblage-254-333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	144	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	29	0	17	0	0	0	0	0	0	44	0	0	0	0	11	0	0	0	13	0	0	0	0	5	0	0	0	0	30	0	21	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
assemblage-260-332	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	5	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	12	0	0	0	46	40	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-681-262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	5	0	5	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	47	0	0	14	0	0	0	0	0	0	0	0	0	0	20
assemblage-925-280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	18	0	0	0	0	0	0	0	0	175	0	0	0	0	7	0	0	13	0	0	0	0	0	0	0	0	0	0	0	13	0	0	6	0	0	0	0	61	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	23	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	22
assemblage-371-813	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	40	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	14	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-172-952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	68	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	8	0	0	11	0	0	0	0	0	0	0	28
assemblage-887-413	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	56	0	0	0	12	37	0	8	0	0	0	0	0	0	0	7	0	0	0	0	18	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	46	66	25	0	0	0	0	0	83	0	0	0	0	0	0	9	0	0	0	0	0	17
assemblage-333-235	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	6	0	0	0	0	56	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	98	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	9	0	0	0	57	47	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-296-570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	49	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	6	195	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	48	20
assemblage-292-563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	47	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	44	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	178	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-357-256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	183	0	0	0	0	13	0	0	0	9	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	39	0	0	0	0	0	0	0	0	0	19	0	0	0	0	17
assemblage-897-536	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	157	0	62	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-957-688	0	0	3	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	56	0	0	0	13	38	0	0	0	0	0	0	0	0	0	3	0	0	0	0	8	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	55	95	18	0	0	0	0	0	65	0	0	0	0	0	0	10	0	0	0	0	0	18
assemblage-344-340	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	21	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	70	8	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	19
assemblage-340-239	17	0	0	0	0	0	0	0	0	3	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	6	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	27	0	0	0	57	55	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-928-253	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	61	0	0	0	0	41	0	0	0	0	0	0	0	0	0	4	0	0	0	0	16	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	58	80	16	0	0	0	0	0	81	0	0	0	0	0	0	6	0	0	0	0	0	23
assemblage-449-332	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	5	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	22
assemblage-261-238	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	157	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	9
assemblage-363-786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	32	0	0	0	0	6	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	14
assemblage-279-115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	3	0	0	0	51	0	0	0	0	12	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	110	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-543-930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	43	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	53	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-629-460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	4	10	0	0	0	41	0	0	0	0	98	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	68	22	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	39
