Assemblage_Name	4-4440529-1	4-9553442-1	3467172-0-7115245	4743418-9033929-0	3467172-9732485-398860	4-7481125-1	2-4-2301527	3835543-4564772-1	4743418-0-654199	4743418-0-271327	4-4564772-5167336	9974517-0-398860	4-4564772-4227521	1776549-2007314-1	3467172-6733651-3	4743418-0-5583205	8646048-4-2	5211768-0-0	4-9354823-1	2-729027-3	4743418-0-2959123	8966036-4564772-1	4743418-8549745-0	3467172-0-6677175	0-1-2	4743418-0-8744746	2-5195307-3	2-8597472-2	4743418-0-9772845	4229619-0-3	3467172-0-408752	3467172-0-398860	2-4-2296120	2841483-0-0	4-9553442-8565255	8049882-0-0	3467172-0-1943702	8049882-0-4434416	5178220-9553442-6185682	4-3-1	2-5195307-3538616	2-3-3	3467172-560804-3	4743418-0-9172212	4-1577030-6185682	4-6606937-1	3569079-0-5583205	6137915-4564772-1	4-2007314-1	4-4564772-7539124	4-9553442-6185682	7332272-4-2	4-5112693-1	2-5195307-2223095	3467172-0-3196033	4743418-7295378-0	6667692-4564772-1	3467172-9514371-3	2857914-0-3	4-4564772-88942	5087102-729027-3	4-4564772-1	2-8599354-2	4-9430553-1	2-4-7401506	3467172-0-3	1176998-0-398860	4743418-5421659-0	3467172-4067439-398860	2-4-8360867	445128-0-0	4743418-0-0	4-3883426-1	4716214-0-3	2-4-2	4-3-3820896	3467172-2688607-3	3002820-4-2	3467172-3535415-3	4-4513920-6185682	4665318-0-3
assemblage-894-530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	88	0	0	0	0	0	0	0	0	358	0	0	0	0	0	5
assemblage-930-240	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	7	0	0	0	0	0	0	19	0	52	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	78	0	27	0	0	0	136	0	0	63	0	0	0	0	0	14
assemblage-411-344	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	206	0	0	0	165	0	0	0	0	0	4	0	0	14	0	0	0	0	0	18
assemblage-673-417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	24	0	0	15	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	86	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-254-333	0	19	0	0	16	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	13	0	0	0	0	111	0	0	0	16	0	10	0	0	0	27	0	0	110	0	0	0	0	0	11
assemblage-260-332	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	100	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	62	0	0	0	153	0	10	0	0	0	5	0	0	0	0	0	0	0	0	10
assemblage-681-262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	4	0	46	0	0	0	138	0	0	0	0	0	0	0	0	151	0	0	0	0	5	27
assemblage-925-280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	27	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	35	0	0	0	0	0	210	0	0	4	0	0	0	0	0	17
assemblage-371-813	0	0	11	0	0	0	0	0	0	0	0	11	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	62	0	93	0	0	0	176	0	0	0	0	0	0	0	0	19	0	0	0	0	0	11
assemblage-172-952	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	75	0	0	0	187	0	0	0	0	0	0	0	0	25	0	0	0	0	0	10
assemblage-887-413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	8	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	4	0	0	0	29	0	0	0	93	0	0	0	0	0	267	0	0	0	0	0	0	9	0	26
assemblage-333-235	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	106	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	49	0	0	0	135	0	15	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-296-570	0	0	0	0	0	11	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	223	0	0	0	130	0	0	0	0	0	11	0	0	17	0	0	0	0	0	21
assemblage-292-563	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	177	0	0	0	70	0	0	0	0	0	7	0	0	16	0	0	0	0	0	10
assemblage-357-256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	12	0	0	0	0	9	0	0	0	55	0	122	0	0	226	0	0	0	0	0	17
assemblage-897-536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	36	0	0	87	0	0	0	0	0	0	0	0	345	0	0	0	0	0	5
assemblage-957-688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	4	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	4	0	0	0	41	0	0	0	105	0	0	0	0	0	249	0	0	0	0	0	0	3	0	17
assemblage-344-340	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	140	0	0	0	96	0	0	0	0	0	9	0	0	82	0	0	0	0	0	10
assemblage-340-239	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	108	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	58	0	0	0	113	0	19	0	0	0	23	0	0	0	0	0	0	0	0	3
assemblage-928-253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	11	0	0	0	37	0	0	0	130	0	0	0	0	0	225	0	0	0	0	0	0	18	0	27
assemblage-449-332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	45	0	76	0	0	0	0	0	0	0	0	0	0	0	0	94	7	131	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	5
assemblage-261-238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464	0	0	0	0	0	0	0	0	12
assemblage-363-786	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	88	0	0	0	163	0	0	0	0	0	0	0	0	37	0	0	0	0	0	10
assemblage-279-115	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	36	0	0	0	252	0	0	20	0	0	0	0	0	21
assemblage-543-930	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	131	0	31	0	14	0	38	0	0	183	0	0	0	0	0	13
assemblage-629-460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	217	0	0	0	0	0	148	0	0	15	0	0	0	0	0	22
assemblage-815-972	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	56	0	0	0	0	0	71	0	0	66	0	8	0	0	0	23
assemblage-597-662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	131	0	3	0	0	0	176	0	0	71	0	0	0	0	0	9
assemblage-292-549	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	43	0	0	6	0	0	62	0	0	64	7	12	0	0	0	22
assemblage-631-459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	200	0	0	0	0	0	162	0	0	17	0	0	0	0	0	10
assemblage-353-336	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	154	0	0	0	100	0	0	0	0	0	5	0	0	61	0	0	0	0	0	8
assemblage-293-129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	9	52	0	0	0	0	0	0	0	0	0	44	0	0	8	0	0	11	29	0	17	0	0	0	160	0	0	46	0	0	0	0	0	30
assemblage-370-312	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	143	0	0	0	113	0	0	0	0	0	0	0	0	60	0	0	0	0	0	12
assemblage-929-253	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	15	0	0	0	0	0	0	9	0	42	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	86	0	23	0	0	0	146	0	0	52	0	0	0	0	0	17
assemblage-295-545	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	38	0	15	0	0	0	0	0	56	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	58	0	22	0	0	0	53	0	0	18	21	0	0	0	0	16
assemblage-646-853	0	54	0	0	0	0	0	0	0	8	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	38	0	7	0	0	0	0	0	60	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	49	0	23	0	0	0	62	0	0	26	16	0	0	0	0	9
assemblage-280-126	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	120	0	42	0	11	0	27	0	0	154	0	0	0	0	0	20
assemblage-925-992	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	207	0	28	0	32	0	150	0	0	21	0	0	0	0	0	9
assemblage-196-186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-941-247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	108	0	0	0	0	0	256	0	0	0	0	0	0	15	0	20
assemblage-882-392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	12	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	7	0	0	0	29	0	0	0	140	0	0	0	0	0	226	0	0	0	0	0	0	3	0	22
assemblage-623-454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	231	0	0	0	0	0	155	0	0	19	0	0	0	0	0	12
assemblage-621-440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	45	0	0	0	0	0	0	140	0	0	0	0	0	34	0	0	117	0	0	0	0	0	16
assemblage-898-394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	20	0	43	0	0	0	76	0	0	59	0	0	0	15	0	11
assemblage-720-910	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	110	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	53	0	0	0	148	0	9	0	0	0	12	0	0	0	0	0	0	0	0	8
assemblage-237-258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	479	0	0	0	0	0	0	0	0	11
assemblage-687-249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	9	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	9	0	55	0	0	0	133	0	0	0	0	0	0	0	0	153	0	0	0	0	0	14
assemblage-642-861	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	50	0	0	4	0	0	76	0	0	47	0	20	0	0	0	16
assemblage-246-246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458	0	0	0	0	0	0	0	0	8
assemblage-759-877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	15	0	0	35	0	0	0	0	0	0	0	0	26	0	0	0	271	14	0	97	0	0	0	0	0	22
assemblage-759-874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	7	0	0	0	10	0	0	37	0	0	0	0	0	0	0	0	20	0	0	0	295	9	0	87	0	0	0	0	0	10
assemblage-923-236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	31	0	33	0	0	0	102	0	0	51	0	0	0	15	0	12
assemblage-280-565	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	72	0	6	0	0	0	0	0	24	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	40	0	1	0	0	0	93	0	0	36	6	0	0	0	0	27
assemblage-628-854	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	40	0	0	9	0	0	78	0	0	60	0	11	0	0	0	12
assemblage-710-473	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	100	0	0	0	122	0	0	0	0	0	0	0	11	73	0	0	0	0	0	32
assemblage-277-528	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	2	0	0	0	0	91	0	0	0	0	0	6	0	0	0	48	0	0	29	0	0	0	0	0	18
assemblage-328-328	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	148	0	0	0	78	0	0	0	0	0	7	0	0	6	0	0	0	0	0	9
assemblage-630-846	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	7	0	0	0	46	0	0	53	0	0	0	0	0	33
assemblage-190-596	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	145	0	0	0	75	0	0	0	0	0	0	0	0	52	0	0	0	0	0	12
