Assemblage_Name	0-7071545-1	0-5094904-8697232	4768295-2167088-8116606	6976060-0-1	4212131-0-1	0-6813036-1	0-445330-1	0-1719091-1	0-6487437-1	4768295-2167088-3091762	0-2911411-1340946	2-5396908-3034828	0-5094904-6006265	4385755-1-3	992073-5094904-1	0-9313791-1	1322870-7452080-1	0-2976623-1	4768295-2167088-4042924	9856210-7097838-6725590	0-7617372-1	2-4795906-1	1322870-5094904-1	9856210-0-2609030	4768295-1-3	3354450-0-1	4-1-6143668	2-8006665-2	6232021-5396908-2	31354-4795906-1	9516243-2-1	2-1-0	4768295-1-8178131	4459571-2-1	2-1-6567664	4768295-2167088-4539608	9516243-2-6938823	8322178-5396908-2	4768295-2167088-3	4768295-1-3989041	0-5094904-1477735	4768295-1-3110276	2-0-5984944	2-5396908-2	9210921-2-1	2-0-3754370	2-3588053-1	8615899-2167088-3	4768295-1-6190055	0-6796808-1	2-8147477-0	9163015-1-3	2-0-1	0-5094904-5823765	9856210-0-6725590	4-1-4859182	2-0-1345411	2-5732883-1	8627021-5396908-3034828	4768295-9810511-3	2-5468494-1	2-268179-1	2-1-9853449	9417530-1-3	8382353-1-3	2-9413009-1	0-5094904-1	4768295-2167088-3952738	4768295-2167088-9544128	4768295-2167088-4248812	4768295-2167088-9201922	1926321-4795906-1	0-5094904-9113722	198487-0-6725590	8341000-5094904-1	4768295-2167088-7181170	2-7119872-3034828	6354405-5396908-2	4768295-2167088-7729464	4768295-2167088-9577567	0-2-979248	4768295-6417997-3	0-2-1	4768295-3647963-3	4768295-9188417-9201922	2528315-2167088-3	4-1-9355184	0-7699811-1	4309857-2-1	2-8190470-2	2643334-0-1	4768295-2167088-9181181	2-8981348-1	1300030-2167088-3	2-3931461-0	2-0-6725590	415454-1-3	7657970-8981348-1	2-8539851-2	2-0-4982738	3807123-2167088-3	4768295-1-1063700	2060549-0-1	0-188343-1	4-1-3	0-6140937-1	7058733-2167088-7181170	1383771-1-6567664	7841672-2-1	4768295-1-5720783	2-0-4715724	4768295-4910405-3	4768295-2167088-7800580	2528315-3515993-3	2-4795906-4132668	1367687-2-1	0-2911411-1	4768295-432730-3	4791145-2167088-3	0-3072803-1	2521025-7420112-2	4768295-2167088-9046991	0-5803737-1	2-6767714-0	9642951-2167088-3	8582710-0-1
assemblage-859-499	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	159	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-856-509	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	154	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-454-431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	8	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-926-782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	44	0	0	0	0	0	0	26	0	0	0	0	116	22	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	10	0	24	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-936-773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	48	0	0	0	0	0	0	36	0	0	0	0	125	17	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	16	0	25	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-902-784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	65	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	12	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	41
assemblage-283-928	0	0	6	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	31	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	34	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46
assemblage-135-471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	11	0	0	0	0	0	0	196	0	0	0	0	11	3	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-877-569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	44	0	0	48	0	0	0	134	0	0	0	0	20	0	0	0	0	0	0	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	11
assemblage-658-957	0	0	0	0	5	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	81	0	0	0	0	0	11	59	0	0	0	17	139	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	9
