Assemblage_Name	4-507655-4	186898-3-0	4-8193804-4	7396649-1253451-0	7396649-2-0	4-6785422-1	7093981-4-0	2-7375302-0	1-4-9241391	7396649-8012974-0	3-2-1	1-1-4	8639112-2-0	2-1-0	2-4-8057440	0-4-2	2-1-7534045	0-1-4	2-4-3822983	2-2743871-2	2-7446405-0	4-667909-4	3563941-1-0	4-4-1	2-3-0	1-4-9644792	4-3251686-4	4-2-6272228	2-2-2	4-2-9509169	6503858-6969799-9241391	0-487118-2	1-6969799-9241391	3422684-1-4	4-2-4	182705-2-4	4149826-3-0	7303375-4-0	4-8580564-4	2-4-746408	7388167-2-4	1-4-67538	2-1338273-0	735356-487118-2	8477710-487118-2	2-4-0	2-1-6332620	4495011-1-6332620	0-2150317-2	2-1218603-0	2-3-4338993	5024116-4-0	2-2-9642672
assemblage-472-392	0	0	0	0	59	0	0	0	78	0	24	11	12	22	7	0	0	10	0	0	0	17	0	28	50	0	0	0	47	0	0	32	0	0	49	0	0	0	0	0	0	0	0	0	0	25	0	0	15	0	0	0	14
assemblage-398-566	0	0	0	0	70	0	0	0	88	0	25	19	10	19	0	0	0	7	0	0	0	7	0	16	59	0	0	0	36	0	0	38	0	0	47	0	0	0	0	0	0	0	0	0	0	28	0	0	13	0	0	0	18
assemblage-561-438	0	0	0	0	79	0	0	0	88	0	15	16	0	31	7	9	0	21	0	0	0	6	0	22	48	0	0	0	34	0	0	36	0	0	34	0	0	0	0	0	0	0	0	0	0	26	0	0	11	0	0	0	17
assemblage-448-250	0	0	0	0	23	0	0	0	76	0	24	0	0	25	0	0	0	0	0	0	0	13	0	17	77	0	0	0	24	0	0	56	0	0	74	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	44
assemblage-593-363	0	0	0	0	37	5	0	0	76	0	20	0	0	29	0	0	0	8	0	0	0	11	0	29	101	0	0	0	10	0	0	36	0	0	71	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	14
assemblage-330-531	0	0	0	0	35	0	0	0	95	0	18	0	0	15	0	4	0	5	0	0	0	12	0	22	88	0	0	0	33	0	0	52	7	0	60	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	15
assemblage-300-435	0	0	0	0	16	0	0	0	70	0	20	0	0	39	0	0	0	4	0	0	0	5	0	0	88	0	0	0	7	0	0	28	14	0	122	0	0	0	0	0	0	0	0	0	9	68	0	0	0	0	0	0	10
assemblage-505-604	0	0	0	0	8	0	0	0	82	0	15	0	0	42	0	0	0	9	0	0	0	0	0	0	102	0	0	0	9	0	0	31	6	0	101	0	0	0	0	0	0	0	0	0	7	65	0	0	0	0	0	0	23
assemblage-584-311	0	0	0	0	13	0	0	0	62	0	17	0	0	56	0	0	0	17	0	0	0	8	0	0	112	0	0	0	18	0	0	22	10	0	81	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	24
assemblage-468-356	0	0	0	0	7	0	0	0	80	0	10	0	0	55	0	0	0	8	0	0	0	0	0	0	96	0	0	0	16	0	0	20	10	0	103	0	0	0	0	3	0	0	0	0	0	59	0	0	0	0	0	0	33
assemblage-510-424	0	0	0	0	4	0	0	0	71	0	6	0	0	58	0	0	0	3	0	0	0	4	0	0	104	0	0	0	17	0	0	35	11	0	99	0	0	0	0	6	0	0	0	0	0	62	0	0	0	0	0	0	20
